,Unnamed: 0_x,filename,file_size,pixels,prompt_0,prompt_1,prompt_2,prompt_3,prompt_4,prompt_5,prompt_6,prompt_7,Unnamed: 0_y,caption,score,compress_rat,scores
566,566,3_1471913554659799040.png,58248,49950,yes,yes,no,no,no,no,plant,yes,566,the front cover of the book creating with cutting from your closet,0.9999662637710572,6.860321384425216,mb
567,567,3_1369022559069605899.png,9296,44325,no,no,no,yes,no,yes,plant,no,567,a white background with a blue border,0.9373372793197632,38.14543889845095,n
568,568,3_1550104197827272706.png,50739,39375,no,no,no,no,no,no,plant,no,568,a certificate for a certificate,0.9939308166503906,6.208242180571158,mb
569,569,3_1252966136121040896.png,48006,33750,yes,no,no,no,no,no,flowers,no,569,flowers hanging on the wall,0.9689982533454896,5.62429696287964,y
570,570,3_1491431702153117711.png,78399,40500,yes,no,no,no,yes,no,plant,yes,570,a yellow and white rug,0.5271020531654358,4.132705774308346,n
571,571,3_1488957906632458245.png,90846,50400,no,yes,yes,yes,yes,yes,plants,no,571,a group of people standing in front of a truck,0.8597919940948486,4.438280166435506,y
572,572,3_1476916528230670350.png,35369,39150,yes,no,no,yes,yes,no,plant,no,572,a man with glasses and a hat,0.9569058418273926,8.855212191467103,y
573,573,3_1445752929739100166.png,17861,33750,yes,no,no,no,yes,no,plants,yes,573,a wall with a bunch of clothes hanging on it,0.9725292921066284,15.116734785286377,y
574,574,3_1516386379768467464.png,88633,40500,no,no,no,no,no,no,flowers,no,574,a butterfly in a field of flowers,0.9906003475189208,3.6555233378087166,y
575,575,3_1540700466870243328.png,54393,28575,yes,no,no,no,no,no,plants,yes,575,a group of white candles on a table,0.9530035853385924,4.202746676962109,n
576,576,3_1445400920033013761.png,29635,28575,yes,yes,yes,yes,yes,no,plant,no,576,a man in a suit sitting on a bench,0.588733434677124,7.713851864349587,y
577,577,3_1352267265673195520.png,66240,32850,no,no,yes,no,no,no,flowers,no,577,a bunch of flowers,0.2777320444583893,3.967391304347826,y
578,578,3_1551567773612052480.png,46357,49275,yes,no,no,no,yes,yes,plant,yes,578,a bunch of spoons and spoons,0.807910680770874,8.50357011886015,y
579,579,3_1385269802072252422.png,63411,30600,yes,no,no,no,no,no,plant,no,579,a bird sitting on a leaf,0.822884738445282,3.8605289303117756,y
580,580,3_1545921230921932800.png,55210,42300,no,no,no,yes,no,no,plant,no,580,a child's book with the title'make something beautiful ',0.999969244003296,6.12932439775403,y
581,581,3_1423637504260026369.png,79303,50625,no,no,no,yes,no,no,plant,no,581,a man laying on the ground,0.0094798458740115,5.106994691247494,n
582,582,3_1306329537618358274.png,48350,38250,yes,no,no,yes,no,yes,plant,yes,582,a man holding a gun,0.493797093629837,6.328852119958635,y
583,583,3_1499397642240991234.png,47316,27900,yes,no,no,yes,yes,no,plants,yes,583,a group of people in different colors,0.9625486731529236,4.71722039056556,y
584,584,3_1431277206857207810.png,53924,26775,no,yes,no,no,yes,no,plants,yes,584,a sign in a field,0.9635700583457948,3.9722572509457756,y
585,585,3_1534993447446364176.png,55410,50625,yes,yes,no,yes,no,no,plant,no,585,a woman with the words presente,0.9995961785316468,7.309149972929074,y
586,586,3_1536392323285803008.png,20098,28575,no,yes,no,no,no,yes,plant,no,586,the national education summit,0.9999326467514038,11.374266096128968,y
587,587,3_1548317803886755842.png,65471,28350,no,no,no,yes,yes,no,trees,yes,587,a group of people playing with hus,0.9744980931282043,3.4641291564204,y
588,588,3_1514257259387183106.png,73183,33750,no,no,no,no,yes,no,plants,yes,588,a panda bear playing with a banana,0.9981764554977416,3.6893814137163004,n
589,589,3_1235669741806612480.png,51010,25200,yes,no,no,no,yes,no,plants,yes,589,a group of mice and mice,0.8892423510551453,3.9521662419133503,n
590,590,3_1388186507459141640.png,39910,38025,no,no,no,no,no,no,plant,no,590,a captain's shield,0.9972387552261353,7.62214983713355,y
591,591,3_1492186107504697346.png,76958,31725,no,no,no,yes,yes,no,plant,no,591,a person climbing up a mountain,0.8938074111938477,3.2979027521505238,y
592,592,3_1504479889092608005.png,64798,35550,no,no,no,yes,no,yes,plant,no,592,a man sitting at a desk,0.8433563113212585,4.389024352603475,y
593,593,3_1534521792345382912.png,35971,41850,no,yes,yes,yes,no,no,plant,yes,593,a woman in a black and white advertisement,0.962509036064148,9.30749770648578,mb
594,594,3_1382736569191190528.png,94898,42075,yes,no,no,yes,yes,no,plant,no,594,a woman in a red dress and hat,0.9986099004745485,3.5469662163586166,y
595,595,3_1405226165342674950.png,18745,28575,yes,no,no,no,yes,no,plant,yes,595,a glass perfume bottle,0.9838632345199584,12.195252067217925,y
596,596,3_1314290747420540928.png,14903,28575,yes,no,no,yes,yes,no,plant,yes,596,a woman wearing a long coat,0.2471738010644912,15.339193450983023,mb
597,597,3_1493193550485409801.png,89579,40500,yes,no,yes,yes,yes,no,plants,yes,597,a garden with lots of plants,0.5947132110595703,3.6169191439958026,mb
598,598,3_1496198595485310979.png,41639,38025,yes,no,yes,no,yes,no,plants,no,598,two rhinos,0.930325984954834,7.305650952232282,y
599,599,3_1516143002879672333.png,46472,33750,yes,no,no,no,no,no,plant,yes,599,a waterfall,0.844441294670105,5.809950077466001,y
600,600,3_1475995076006449157.png,55655,38025,no,no,no,yes,yes,no,plants,no,600,a hot pool with steam rising,0.9736366271972656,5.465816189021651,mb
601,601,3_1407305158250352646.png,52588,25425,yes,no,no,no,yes,no,plants,no,601,a tiled wall with flowers on it,0.7368847131729126,3.867802540503537,mb
602,602,3_1351918616191639557.png,56370,50625,yes,yes,no,yes,no,no,plant,no,602,an american flag with a man on it,0.9834994673728944,7.184672698243746,y
603,603,3_1356302220111785986.png,43221,25425,yes,yes,no,yes,no,yes,plant,yes,603,a flower with a quote on it,0.1072393208742141,4.70604567224266,mb
604,604,3_1316397356418465793.png,35059,28575,yes,no,no,no,yes,no,plant,yes,604,a buddha statue on a table,0.5399587750434875,6.52043697766622,y
605,605,3_1514991440317022210.png,81134,41400,yes,no,no,no,yes,no,plants,yes,605,a panda eating bamboo leaves,0.9687281250953674,4.082135726082777,y
606,606,3_1435550996650885123.png,68365,42750,yes,no,no,no,yes,no,plant,yes,606,a group of figuris on a table,0.8443974852561951,5.002559789365904,y
607,607,3_1440284971403399172.png,43805,33525,yes,no,no,no,yes,no,plants,yes,607,a greenhouse in a field,0.9993927478790284,6.122588745576989,y
608,608,3_1489597033321095174.png,66722,48600,yes,no,no,no,no,no,plant,yes,608,a nebula,0.985633671283722,5.827163454332903,y
609,609,3_1322209919857315840.png,54669,41850,no,no,yes,no,yes,no,plants,yes,609,a mouse and a mouse,0.9539149403572084,6.12412884815892,y
610,610,3_1463535513537818628.png,41972,26775,no,yes,no,no,no,no,plant,no,610,a banner with the words don'tm'and don'tm ',0.9907566905021667,5.103402268178786,mb
611,611,3_1357360828157227008.png,81639,46800,yes,no,no,yes,no,no,plant,yes,611,a man sitting in front of a sculpture of an elephant,0.94937926530838,4.586043435122919,n
612,612,3_1506367621142360066.png,66196,50625,yes,no,yes,no,no,no,plant,no,612,an open book with drawings on it,0.9961406588554382,6.118194452837029,y
613,613,3_1397901142970056707.png,46633,35325,no,yes,yes,yes,no,no,plants,no,613,an old book with a man on it,0.9889284372329712,6.060086205047927,mb
614,614,3_1416475298464415750.png,57944,33750,no,no,no,yes,no,yes,plant,yes,614,a man wearing headphones,0.9424416422843932,4.659671406875604,y
615,615,3_1458827471672033280.png,29305,33300,no,no,no,no,no,no,plant,no,615,an american flag on a postage stamp,0.9996660947799684,9.090598873912302,y
616,616,3_1551241072889716736.png,102023,48825,no,yes,no,no,no,yes,plant,yes,616,a man in a boat in the water,0.026981733739376,3.8285484645619126,n
617,617,3_1551999492664147968.png,66685,50625,no,yes,no,yes,no,no,plant,no,617,a smiling woman with a blue background,0.9959744811058044,6.073329834295569,y
618,618,3_1506269866973667336.png,49026,50625,yes,yes,no,yes,no,no,plant,yes,618,"a blue background with a quote that reads well, it's not the plan",0.999967098236084,8.260922775670053,mb
619,619,3_1471864549129269253.png,24696,28575,no,yes,no,no,no,yes,plant,no,619,a computer and a laptop with the words online office hours,0.9999102354049684,9.256559766763848,y
620,620,3_1499142541094096901.png,49127,28575,no,no,no,yes,no,yes,plant,yes,620,a woman sitting at a desk,0.5792663097381592,4.6532456693875055,y
621,621,3_1506979274137481225.png,34717,28575,yes,yes,yes,no,no,no,plant,yes,621,a man sitting in front of a computer,0.0031106423120945,6.584670334418297,n
622,622,3_1422626660197797892.png,45310,27450,no,no,no,yes,no,no,plant,no,622,a group of people on a video call,0.9916152358055116,4.846612226881483,y
623,623,3_1518638969700818944.png,71371,39375,yes,no,no,yes,yes,no,plant,no,623,a group of people playing instruments,0.9067137241363524,4.413557327205728,y
624,624,3_1308381181403115522.png,50806,31050,yes,no,no,no,no,no,plant,yes,624,a lemon plant with leaves and flowers,0.9797633290290833,4.889186316576782,n
625,625,3_1510965867458310149.png,44094,36225,yes,yes,no,yes,no,no,plant,no,625,an african woman with the words we speak,0.9997022747993468,6.572322765002041,y
626,626,3_1542931632117764098.png,86967,50625,no,yes,no,yes,no,no,plants,no,626,two women looking at a cell,0.6702839732170105,4.656938838869916,y
627,627,3_1344303573606215681.png,49156,26775,yes,yes,no,no,no,no,plant,yes,627,a museum,0.9381276369094848,4.357555537472536,y
628,628,3_1511312943530524681.png,88107,39150,yes,no,no,no,yes,no,plants,no,628,some flowers in the woods,0.9600371718406676,3.5547686335932447,y
629,629,3_1546914899934298113.png,71222,50625,no,no,no,yes,yes,yes,plant,yes,629,a helicopter in a hangar,0.9932761192321776,5.686445199517003,y
630,630,3_1359624107235700742.png,34129,28575,yes,yes,no,no,no,no,plant,yes,630,some food items on a table,0.0608819015324115,6.698115971754227,y
631,631,3_1351168808522719232.png,38830,41850,no,no,yes,yes,no,no,plant,no,631,martin martin martin martin martin martin martin martin martin martin martin martin martin martin martin martin,0.500739336013794,8.622199330414627,y
632,632,3_1468947568650452995.png,78013,43200,yes,yes,yes,yes,no,yes,plant,yes,632,a man sitting at a desk,0.7817034125328064,4.430030892287183,y
633,633,3_1308770196803518469.png,50078,28350,no,yes,yes,yes,no,no,plant,yes,633,a bird sitting on top of a book,0.8144468665122986,4.5289348616158795,y
634,634,3_1489371342227054594.png,46198,50625,yes,no,yes,yes,yes,no,plant,no,634,a woman in a black and white photo,0.7663498520851135,8.766613273301875,y
635,635,3_1429565300501057538.png,27113,28350,no,no,no,yes,yes,no,plant,yes,635,a woman wearing a face mask,0.9752467274665833,8.36499096374433,y
636,636,3_1465706894945710083.png,80704,50625,yes,yes,no,yes,no,no,plant,no,636,a group of children looking at a painting,0.9890973567962646,5.018338620142744,mb
637,637,3_1309615551577092096.png,53777,42750,no,no,no,no,no,no,plant,yes,637,a broken heart,0.8602506518363953,6.359596109861093,mb
638,638,3_1488210652002926595.png,46208,31725,yes,no,no,no,no,no,plant,yes,638,a plate with a map on it,0.9729861617088318,5.49255540166205,n
639,639,3_1537791673475862529.png,83922,33750,no,no,no,no,yes,no,plants,no,639,a duck in the grass,0.980387568473816,3.217273182240652,y
640,640,3_1540273935274704896.png,49191,29475,yes,no,no,yes,no,no,plant,yes,640,a man standing in front of a sun,0.9997324347496032,4.793559797523938,y
641,641,3_1305844034271936514.png,52360,36900,yes,no,no,no,no,no,plant,yes,641,two apples on a branch,0.9825310111045836,5.6378915202444615,y
642,642,3_1475854558173802496.png,60613,28575,yes,no,no,no,yes,no,trees,no,642,trees in a forest,0.4505399167537689,3.7714681668948904,y
643,643,3_1554450877838229504.png,53249,39825,yes,no,no,yes,no,no,plant,no,643,a man with a broken face,0.9221621155738832,5.983210952318354,n
644,644,3_1544326113953923072.png,49669,38025,no,no,no,no,no,no,plant,yes,644,a bunch of envelopes,0.9539487957954408,6.124544484487306,y
645,645,3_1440013209709289484.png,38196,32850,no,no,yes,yes,no,no,plants,no,645,a man holding a gun,0.0117334090173244,6.880301602262017,n
646,646,3_1358778945106247681.png,29369,31950,no,no,no,no,yes,no,plant,yes,646,"a red, green and black painting",0.9996775388717652,8.70305424086622,y
647,647,3_1547610202307829760.png,50939,50625,yes,no,no,no,yes,no,plant,yes,647,a statue of a bear,0.1949771344661712,7.950686114764719,n
648,648,3_1527363083303170048.png,54260,28575,no,no,no,yes,no,no,plants,yes,648,a woman holding a box of books,0.741492748260498,4.213048286030225,y
649,649,3_1539270004679446528.png,50390,33525,no,no,no,no,no,yes,plant,yes,649,a piece of paper and a pair of glasses,0.9921475052833556,5.322484619964278,n
650,650,3_1403331190560595969.png,91378,49050,no,no,no,yes,no,no,flower,yes,650,a pink flower in someone's hand,0.9978813529014589,4.294250257173499,y
651,651,3_1362455453595222016.png,54300,29025,no,no,no,no,no,yes,plant,no,651,a mars rover rover rover rover rover rover rover rover rover rover rover rover rover rover,0.9855502843856812,4.276243093922652,y
652,652,3_1138161291736911872.png,58573,32625,yes,no,no,yes,yes,no,plants,yes,652,a group of people in an art gallery,0.9142140746116638,4.4559780103460636,y
653,653,3_1537175752352972800.png,79662,50625,no,yes,no,yes,no,yes,plant,yes,653,the smithsonian folk festival logo,0.9999208450317384,5.08397981471718,y
654,654,3_1365341397151326208.png,25568,26550,yes,no,yes,yes,no,no,plant,no,654,a woman in black and white,0.1024187356233596,8.307259073842303,y
655,655,3_1552709523118473220.png,102569,50625,no,no,no,no,no,no,plant,yes,655,a flower on a tree,0.955232560634613,3.948561456190467,y
656,656,3_1535625407705251846.png,25305,40275,no,yes,yes,yes,no,yes,plant,yes,656,a ship with people on it,0.9544674158096312,12.732661529342026,y
657,657,3_1525933287943839745.png,51639,40500,no,no,yes,yes,no,no,plant,yes,657,a woman in an airplane,0.9595030546188354,6.2743275431360015,y
658,658,3_1532056921389383687.png,61488,38025,yes,no,no,yes,yes,yes,plant,yes,658,a bird on a piece of paper,0.0010930497664958,4.947306791569087,n
659,659,3_1450887918214602770.png,50604,38025,no,no,no,yes,no,no,plants,no,659,a group of people standing in front of the washington monument,0.997648060321808,6.011382499407161,y
660,660,3_1483090505579712514.png,52108,33300,no,no,yes,yes,no,no,plant,no,660,the cover of a book with a drawing of a man's face,0.9927350282669068,5.112458739540953,y
661,661,3_1315823163792650240.png,31522,32400,no,no,no,no,no,no,plant,yes,661,a pair of blue toothbrushs,0.996257781982422,8.22282850072965,n
662,662,3_1433082197431422976.png,44040,28575,no,yes,no,no,no,no,plant,yes,662,a spiral galaxy in the sky,0.9925925135612488,5.190735694822888,y
663,663,3_1514252325401022470.png,79925,40500,yes,yes,no,no,no,no,plant,no,663,a skull on a yellow background,0.1169759333133697,4.0538004379105415,n
664,664,3_1535315604235755520.png,14992,37800,yes,no,no,no,no,no,plant,yes,664,a diamond ring,0.9213106632232666,20.17075773745998,y
665,665,3_1309260356821360641.png,69611,33750,yes,yes,no,yes,yes,no,plant,no,665,a group of people with the words 2020,0.9995319843292236,3.878697332318168,mb
666,666,3_1537121523512877056.png,86248,50625,yes,yes,no,yes,no,no,plant,yes,666,a man standing in front of a building,0.0959722250699997,4.695761061126055,mb
667,667,3_1364985572452892681.png,39854,28575,no,no,yes,yes,no,no,plant,yes,667,a man playing a saxophone,0.9913032054901124,5.735936167009585,y
668,668,3_1260578806189916162.png,128652,50625,yes,no,no,no,no,no,plant,yes,668,a pile of green tea,0.9879015684127808,3.148027236265274,y
669,669,3_1362798510647750656.png,60482,44325,no,no,no,no,no,no,plant,no,669,a handwritten letter,0.9829487204551696,5.862901359082041,y
670,670,3_1544028271825899520.png,67984,38700,no,no,no,no,no,yes,plants,yes,670,the space shuttle taking off from kennedy island,0.9901577830314636,4.554012708872676,y
671,671,3_1468317294686351372.png,61707,40725,no,no,no,no,no,no,flowers,no,671,a white flower on a black background,0.9962118864059448,5.279789975205406,y
672,672,3_1526200570649903107.png,30288,26550,no,yes,no,yes,no,no,plant,no,672,two women smiling and one smiling,0.0092991068959236,7.0126782884310614,mb
673,673,3_1363852622961246212.png,34838,25425,no,yes,no,no,no,no,plant,no,673,an open book with a speech bubble,0.9995854496955872,5.838452264768357,y
674,674,3_1493963600251301909.png,47753,35325,no,no,yes,yes,yes,yes,plant,yes,674,a man digging dirt in the ground,0.970378875732422,5.917952798777041,y
675,675,3_1350883028453744643.png,66420,36000,no,no,yes,yes,no,no,plant,no,675,a group of people sitting around a table,0.1297275573015213,4.336043360433604,mb
676,676,3_1204077974779121670.png,63919,34425,yes,no,no,no,no,no,plants,yes,676,a living room with a glass table,0.8704400062561035,4.308578044087048,y
677,677,3_1525929512206221314.png,39504,44550,no,no,no,no,yes,no,plant,yes,677,a wooden stool,0.9536811709403992,9.021871202916161,y
678,678,3_1499438431096778754.png,48504,34200,no,no,no,no,no,no,book,no,678,a yellow notebook with the words meo book on it,0.9999716281890868,5.640771895101435,y
679,679,3_1526646381221486594.png,77904,40275,yes,no,no,yes,no,yes,plant,yes,679,a man in a space suit holding a helmet,0.9948711395263672,4.135859519408503,y
680,680,3_1483082421402836993.png,36451,43200,no,no,no,no,no,no,plant,no,680,an old letter with a handwritten message,0.8880228996276855,9.481221365668981,y
681,681,3_1331327411091361792.png,35262,26550,no,no,no,no,no,yes,plant,yes,681,a pair of scissors and a pair of buttons,0.7033333778381348,6.023481368044921,n
682,682,3_1338522976627658752.png,91546,50625,no,no,no,no,no,no,plant,no,682,a piece of paper with writing on it,0.9535688161849976,4.424005418041204,y
683,683,3_1549138442239594496.png,43774,38025,yes,no,no,no,no,no,plants,yes,683,three astronauts standing next to each other astronauts,0.9994698166847228,6.949330652898981,mb
684,684,3_1476573753249312770.png,55631,28575,no,yes,yes,yes,no,no,plants,no,684,a group of people in a library,0.510833740234375,4.109219679675001,n
685,685,3_1419733528896491530.png,33855,47700,no,no,no,no,yes,no,plant,yes,685,a white t - shirt with a poem on it,0.995368719100952,11.27159946832078,mb
686,686,3_1466068798176469003.png,56548,38025,yes,no,no,no,no,no,plant,yes,686,an object in the sky,0.79937744140625,5.379500601259108,mb
687,687,3_1342462730385707010.png,29005,37350,yes,no,no,no,yes,no,plant,yes,687,a red heart on a white background,0.4976107180118561,10.301672125495605,n
688,688,3_1428009464322478087.png,33399,26550,no,yes,no,no,no,no,plant,no,688,a plate of food on a table,0.0809632465243339,6.359471840474265,y
689,689,3_1553017952949215232.png,62857,29475,yes,no,no,no,no,no,plants,yes,689,a group of butterflies,0.9910235404968262,3.7513721622094596,y
690,690,3_1484941443609333765.png,47582,44550,yes,yes,yes,yes,yes,no,plant,yes,690,a man sitting on a stool,0.9660593271255492,7.4902273969148,y
691,691,3_1379419094768816128.png,33384,25425,no,yes,no,yes,no,no,plant,yes,691,a woman sitting in front of a wall with a quote on it,0.8935038447380066,6.092739036664271,y
692,692,3_1500949452999348230.png,52568,50625,yes,no,yes,yes,no,yes,plant,yes,692,a woman holding a baseball bat,0.5454079508781433,7.704306802617562,n
693,693,3_1526564154361905154.png,62333,36225,no,no,no,yes,no,yes,plant,yes,693,a man standing in front of an airplane,0.9599945545196532,4.649222723116166,y
694,694,3_1451560259689107457.png,47392,40725,yes,no,yes,yes,no,no,plant,yes,694,a woman with a hat on her head,0.6872388124465942,6.87457798784605,n
695,695,3_1554925265809195015.png,76590,38025,no,no,no,no,no,no,flowers,no,695,a bee on a flower,0.8861669898033142,3.9717978848413633,y
696,696,3_1448761030188978184.png,67373,50625,no,no,no,yes,no,no,plant,no,696,a little girl doing yoga,0.9841893315315248,6.011310168761967,y
697,697,3_1454078107497992200.png,119648,50625,yes,no,no,no,no,no,plant,yes,697,a tray of chocolate covered dons,0.515932023525238,3.384929125434608,y
698,698,3_1549411910692605952.png,65156,38250,yes,no,no,no,yes,no,plant,yes,698,a drawing of a crab,0.4503507018089294,4.696420897538216,n
699,699,3_1549397464389746688.png,61810,36000,no,no,no,no,no,no,plants,no,699,horses grazing in a field,0.5762774348258972,4.659440220029121,y
700,700,3_1524743713569845249.png,60872,38025,no,yes,no,yes,yes,no,plant,yes,700,a baby lizard being fed,0.9925000071525574,4.99737153371008,n
701,701,3_1512085348741836800.png,86824,45000,no,no,no,no,yes,no,plant,yes,701,a baseball jersey on display,0.9948205947875975,4.1463189901409745,y
702,702,3_1488527740907266059.png,38268,25425,yes,yes,no,yes,no,no,plants,yes,702,two women in a kitchen,0.3764631450176239,5.315145813734713,n
703,703,3_1323367013910282240.png,18382,26775,no,yes,yes,yes,no,no,plant,no,703,a bookmark with a picture of two children,0.9981318116188048,11.652703731911652,n
704,704,3_1459189760623366151.png,96844,50625,no,no,no,no,no,no,flower,no,704,a red flower with green leaves,0.9643936157226562,4.181983395977035,y
705,705,3_1493313503360397321.png,55253,42525,yes,no,no,no,no,no,flowers,no,705,a red rose on a white background,0.9709501266479492,6.157131739453061,y
706,706,3_1528738003203637249.png,90224,49050,no,no,yes,yes,yes,no,plants,no,706,a family,0.5581725239753723,4.349175385706686,y
707,707,3_1521593726925262848.png,66449,33525,yes,no,no,yes,no,no,plant,yes,707,two surfers in the ocean,0.0900030136108398,4.036178121566916,n
708,708,3_1468967597714509829.png,76670,50625,no,yes,no,yes,yes,no,plants,yes,708,a cow with a quote on it,0.801443338394165,5.282379026998826,n
709,709,3_1396881266578964482.png,38547,28575,no,yes,no,yes,no,no,plant,yes,709,a child holding a cake,0.178744226694107,5.930422600980621,n
710,710,3_1498712479991533570.png,90343,41400,no,yes,yes,yes,no,no,plant,yes,710,an old book with a bunch of balloons,0.9988813996315002,3.6660283585889335,mb
711,711,3_1554497522516762624.png,52641,40500,no,no,yes,no,no,no,plant,no,711,the statue of liberty,0.9849345684051514,6.1548982732090955,y
712,712,3_1557528979049009152.png,52069,47700,no,no,no,no,no,yes,plant,yes,712,the moon with the spacecraft in the background,0.9955202341079712,7.32873686838618,y
713,713,3_1431261481107079168.png,78654,50400,no,yes,no,no,no,no,plant,yes,713,a building with a red and white sign,0.3729380965232849,5.12624914181097,y
714,714,3_1326268850942439424.png,51908,28575,no,no,no,no,yes,no,plant,yes,714,a sun on a blue background,0.9996335506439208,4.403945441935733,y
715,715,3_1428446763426488325.png,52352,28350,no,no,no,yes,no,no,plant,no,715,a woman taking a self self self self self self self self self self self self,0.0121228881180286,4.33221271393643,n
716,716,3_1508515995400421382.png,49697,33750,no,yes,no,yes,yes,no,plant,yes,716,a woman in a lab holding up a piece of meat,0.9753965139389038,5.432923516510051,mb
717,717,3_1472205204124753923.png,48256,28575,no,yes,yes,yes,yes,no,trees,no,717,a group of people sitting around a table,0.1207957193255424,4.73723474801061,n
718,718,3_1512452939129970691.png,24813,33525,no,yes,no,no,no,yes,plant,no,718,the api api api api api api api api api api api api api api api,0.965354025363922,10.808850199492202,y
719,719,3_1474088127224446978.png,88991,40500,yes,yes,no,no,no,no,plant,no,719,a pattern on a wall,0.9013236165046692,3.6408176107696284,mb
720,720,3_1530262587216207872.png,75140,33750,yes,no,no,yes,yes,no,plants,yes,720,two women holding a bunch of flowers,0.020293042063713,3.593292520628161,n
721,721,3_1362078869843562498.png,63704,50625,no,no,no,yes,no,no,plant,no,721,a man standing in front of an american flag,0.9365015625953674,6.35752856963456,y
722,722,3_1495760643772801031.png,81739,50625,yes,yes,no,yes,no,no,plant,no,722,a woman playing a piano,0.1461853235960006,4.9547951406305435,y
723,723,3_1523996416770813960.png,32690,28575,no,yes,no,yes,no,no,plant,no,723,two women with the words stories of women in stem medicine,0.9997947812080384,6.992964209238299,y
724,724,3_1504080928548827138.png,65387,33750,yes,no,no,yes,no,no,plant,no,724,a woman on a screen,0.7627434730529785,4.129261168122103,y
725,725,3_1223269798693523456.png,32482,25425,no,no,no,yes,no,no,plant,no,725,a man standing at a podium,0.9569206833839417,6.261929684132751,y
726,726,3_1488643095587659789.png,39324,28575,yes,yes,no,yes,no,no,plant,no,726,a group of people working on laptops,0.0560329481959342,5.8132438205675925,y
727,727,3_1545753231313231872.png,89328,40500,no,no,no,no,no,no,plants,no,727,a flower in front of a building,0.6889801025390625,3.627082213863514,y
728,728,3_1496523982740328455.png,68570,39150,yes,no,no,yes,yes,no,flowers,yes,728,a man holding a flower,0.8286898732185364,4.567595158232463,y
729,729,3_1488279280853389313.png,42507,26550,yes,yes,no,yes,no,no,plants,no,729,a man and woman in a room,0.0044878819026052,4.996824052508998,y
730,730,3_1351186374339268612.png,62371,50400,no,no,no,yes,no,no,plant,no,730,a group of people in a room,0.2859773933887481,6.464542816372994,y
731,731,3_1231990689661059072.png,56356,36225,yes,yes,yes,yes,no,yes,plant,yes,731,a woman writing on a table,0.811983585357666,5.142309603236567,y
732,732,3_1475147045723942913.png,25398,25425,no,yes,no,no,no,no,plant,yes,732,the happy kwan kwan kwan kwan kwan kwan kwan kwan kwan kwan kwan kwan kwan kwan,0.9991843104362488,8.008504606661942,y
733,733,3_1472936064700624906.png,49901,50625,yes,no,no,no,yes,no,plant,yes,733,a flower on a white surface,0.4301300346851349,8.116069818240115,n
734,734,3_1556684355438841856.png,45961,33750,no,no,no,no,no,no,plant,no,734,a one hundred dollar bill,0.9621106386184692,5.8745458105785335,n
735,735,3_1336357716961468419.png,79570,39825,yes,no,no,yes,yes,no,plant,yes,735,a stamp with a painting on it,0.99916672706604,4.004021616187005,n
736,736,3_1353087364202196993.png,40071,21600,no,no,no,no,no,yes,plant,yes,736,a ship that is in the water,0.0079219527542591,4.312345586583814,n
737,737,3_1498300898078035971.png,58667,50625,no,no,no,no,no,no,plant,yes,737,a man on a television screen,0.0256923921406269,6.9033698672166635,y
738,738,3_1363853282230296581.png,39605,25425,no,yes,no,yes,no,no,plant,yes,738,a book with the title'nature conservation and william brewer ',0.9999545812606812,5.135715187476329,y
739,739,3_1552708104260829186.png,57781,35550,no,no,no,no,yes,no,plants,no,739,a coyote and a baby coyote,0.9964067339897156,4.922033194302625,y
740,740,3_1403420657078185992.png,53528,33750,no,no,no,no,no,no,plants,yes,740,a school of fish in the ocean,0.9557220935821532,5.0440890748767,y
741,741,3_1455990348417695745.png,60409,28575,no,no,no,yes,yes,no,plants,yes,741,two people standing in a stream,0.995559573173523,3.7842043404128525,y
742,742,3_1517532601279557634.png,82493,38025,yes,no,no,no,no,yes,plants,yes,742,some plants in a room,0.9719128608703612,3.687585613324767,y
743,743,3_1340425761317117952.png,87296,38025,no,no,no,yes,no,no,trees,no,743,the sun shining through the trees,0.8701662421226501,3.4846957478005867,y
744,744,3_1475194037724459015.png,39407,25425,yes,no,no,yes,no,no,plants,no,744,a group of people sitting around a table,0.1375069469213485,5.161519526987591,y
745,745,3_1392208185684021252.png,45010,28575,yes,no,no,yes,yes,no,plant,yes,745,a woman sitting on a bed,0.4455681443214416,5.078871361919574,y
746,746,3_1532724178218000389.png,41261,37800,yes,no,yes,no,no,no,plant,yes,746,an empty room with shelves,0.985646426677704,7.328954702988294,mb
747,747,3_1324084658817159179.png,16814,25425,no,no,no,yes,yes,no,plant,no,747,a sunset over the ocean,0.4433653652667999,12.097061972166053,y
748,748,3_1506994420029300739.png,48531,35775,no,no,no,yes,no,no,plant,no,748,a man sitting at a table,0.3654539585113525,5.8972615441676455,y
749,749,3_1374036396449492992.png,26249,28350,no,no,yes,yes,no,no,plant,no,749,a person on a stage,0.7750688791275024,8.640329155396396,y
750,750,3_1491785100320669698.png,22881,28575,yes,yes,yes,yes,no,no,plant,no,750,a woman holding a certificate,0.9924682974815368,9.990822079454569,mb
751,751,3_1331706416160190470.png,54114,32850,no,no,yes,no,no,no,plant,no,751,an old book,0.8211357593536377,4.856414236611598,y
752,752,3_1500954820710068225.png,59091,26775,no,no,no,yes,yes,no,plants,no,752,a group of people in a field,0.1480414271354675,3.624917500126923,mb
753,753,3_1487153863002148870.png,50762,50625,yes,no,no,yes,no,no,plant,yes,753,a man in a suit and tie,0.1198804825544357,7.978409046136874,y
